opponent,TotaldefZscore
Army West Point,1.3431882337044654
Army West Point,-3.0286662576193804
Army West Point,-1.9407978658501055
Army West Point,1.6338015520325078
Army West Point,0.27123777780134173
Army West Point,-0.7387303018304991
Army West Point,0.7989920186950676
Auburn,2.3680529178244027
Auburn,2.0181634734046447
Auburn,-2.065347040852271
Auburn,0.9051491731590741
Auburn,-1.043707307341379
Auburn,1.4478072688627863
Auburn,0.8752807523970985
Auburn,0.3971267004557577
Auburn,2.9243142011105654
Auburn,0.4806917323863492
Auburn,-0.21544961349979908
Auburn,0.37813149663280515
Auburn,2.8194716670064297
Austin Peay,-2.668861174948976
Austin Peay,-0.5882293880601444
Austin Peay,4.122099705441507
Austin Peay,0.399568139155284
Austin Peay,-1.1927379662963384
Austin Peay,2.002190267416185
Austin Peay,0.27424835416131266
Austin Peay,1.8912660619465202
Austin Peay,-3.387600236225181
Austin Peay,0.5827763104038169
Austin Peay,-0.5649294955614088
Austin Peay,-0.2390952311763361
Austin Peay,-0.15183994817301405
Austin Peay,1.1714673691920547
Austin Peay,-1.6587187753225703
BYU,-0.1826762020098629
BYU,0.07239465148243918
BYU,-0.2896756085590283
BYU,0.7419609850721489
BYU,1.241534963030189
BYU,2.5168376905028587
BYU,-1.4186351262812762
BYU,-0.5932910216427123
BYU,2.7073394154554964
BYU,1.6328314906285635
BYU,1.412918425380049
BYU,-1.8766685674380814
BYU,2.005101142747118
BYU,0.17681687339657454
Ball St.,2.2239449108819738
Ball St.,3.155696841129105
Ball St.,-1.0669827814710082
Ball St.,-3.985698887108877
Ball St.,1.7239070091603919
Ball St.,1.7795287063013046
Ball St.,-2.0297763337278827
Ball St.,0.23127832456913655
Ball St.,0.6715426155361333
Ball St.,1.1125423271151669
Ball St.,2.4578930470856255
Ball St.,0.2104017100958505
Ball St.,2.1549163165317387
Baylor,-2.545428486297774
Baylor,-0.7519330291718127
Baylor,3.0632182624613744
Baylor,-0.9718772669125169
Baylor,-0.43855078181705587
Baylor,-0.7537702575729223
Baylor,2.010193573288371
Baylor,-0.13813480369659237
Baylor,2.222844181761128
Baylor,2.3186726416368963
Baylor,-2.0461428327925013
Bellarmine,-2.8510219416380473
Bellarmine,-3.5698770792038856
Bellarmine,-3.682147089446712
Bellarmine,-1.3472597101441957
Bellarmine,-2.088341063822076
Bellarmine,0.6168256423865668
Bellarmine,0.418728816176395
Bellarmine,0.4987347169393178
Bellarmine,3.0997514565060937
Bellarmine,2.0386004660020554
Bellarmine,-1.9120275992013736
Bellarmine,-1.682413028444365
Bellarmine,-1.5393872641714335
Bellarmine,-1.5799313341790766
Belmont,0.2600952144212165
Belmont,-0.44735483378720864
Belmont,2.9854885509955547
Belmont,2.782208528634273
Belmont,0.8615075674717879
Belmont,-3.9880856517315455
Belmont,-3.7196632134351733
Belmont,1.5605149392526358
Belmont,-0.5789080025600126
Belmont,-2.2571538165519267
Belmont,1.9381683187346024
Belmont,2.145672568248417
Belmont,1.1242017941725209
Belmont,-4.345150252690495
Belmont,-1.0377108849672374
Belmont,2.3809040740618297
Bethune-Cookman,-1.8063265402724122
Bethune-Cookman,-2.4841910594947665
Bethune-Cookman,-3.966709588591595
Bethune-Cookman,-3.0620863957666007
Bethune-Cookman,-3.7533167124630107
Bethune-Cookman,-3.55612466109787
Bethune-Cookman,-3.5791610279669523
Bethune-Cookman,1.035539884888983
Bethune-Cookman,-3.4709344743687742
Bethune-Cookman,-1.8749038060772074
Bethune-Cookman,-1.252337457865907
Bethune-Cookman,1.7215941959334733
Bethune-Cookman,-1.682109489767049
Binghamton,-2.627619975530706
Binghamton,1.1902432919961732
Binghamton,0.9624434649809734
Binghamton,1.8628238084942366
Binghamton,-0.9524622912720605
Binghamton,-0.22910770263953806
Binghamton,1.402673081386946
Binghamton,1.2254521652756956
Binghamton,-4.415323451243374
Binghamton,-2.6469695624725125
Binghamton,-0.949016759594199
Binghamton,-1.2500684490878153
Boise St.,-1.0803271805240264
Boise St.,-1.6670895307286502
Boise St.,3.926957499312401
Boise St.,3.6661397443086883
Boise St.,-0.09319264156059481
Boise St.,0.7455982421300518
Boise St.,0.7591799746911566
Boise St.,-2.190847802167216
Boise St.,-1.5371853560822044
Boise St.,-0.7046269493455323
Boise St.,2.8517654857480252
Boise St.,1.6369256342930432
Boston College,4.227245637949756
Boston College,3.0819730337130435
Boston College,2.663257189924865
Boston College,-0.7071239828444763
Boston College,1.1916520794369474
Boston College,0.8579109793767148
Boston College,2.1123564782118174
Boston College,0.10276074997168116
Boston College,2.005610104644366
Boston College,-0.30904621588919207
Boston College,-1.0625148325349696
Boston College,-0.07588890241662916
Boston College,0.49679325886350356
Boston College,-2.2079064871292218
Boston College,2.155961778683723
Bowie St.,-1.944636967525255
Bowling Green,-0.3441380115626629
Bowling Green,0.3044191942160319
Bowling Green,-1.8890459050055408
Bowling Green,0.6603368105534406
Bowling Green,-1.5077174222074718
Bowling Green,-1.368681640315633
Bowling Green,3.5671800929596333
Bowling Green,-1.18936225075354
Bowling Green,1.0259810394970525
Bowling Green,-1.363822408545908
Bowling Green,-1.9220125814793398
Bowling Green,-2.574648982761787
Bowling Green,3.755877426489819
Bradley,0.4167431924065174
Bradley,-0.5646033161417345
Bradley,-2.1957857556392097
Bradley,0.16903883098129718
Bradley,0.13001669514628333
Bradley,-1.5647812289792262
Bradley,-0.7188993139296465
Bradley,0.22149299114705018
Bradley,-2.9750197720094937
Bradley,1.0344666673820357
Bradley,-1.552398341096979
Bradley,1.8764044923617167
Bradley,-2.717544804703256
Bradley,1.9185806566391608
Bradley,-1.6900157650183742
Brown,0.49747466192278145
Brown,1.5799618155781145
Brown,-0.15918698578810686
Brown,0.10730876069758442
Brown,1.9958123417880682
Brown,2.1102071657176875
Brown,2.3026433333340828
Brown,3.296566283373075
Brown,1.5206745805357573
Brown,2.217919314999595
Bryant,-2.313376362317169
Bryant,-3.5767676541060838
Bryant,1.086100545772972
Bryant,-0.6843854322334131
Bryant,0.587272138513922
Bryant,-0.10861863515454517
Bryant,-0.4683135429038183
Bryant,-0.130575196785781
Bryant,-0.059797308561786666
Bryant,0.7410177468304575
Bryant,0.6025577764092959
Bryant,0.7934035250503902
Bryant,-2.8533174261113614
Bryant,-0.19048709893655558
Bryant,-0.12454533144260727
Bucknell,0.7499463277033266
Bucknell,1.846626704384108
Bucknell,1.6573245011281554
Bucknell,-0.19167122003424442
Bucknell,3.4697132595358475
Bucknell,-0.6944234875104897
Bucknell,0.16243608809153331
Bucknell,0.11658827385771742
Bucknell,-0.33784786716549065
Buffalo,-2.628262460148391
Buffalo,-0.6679239728350864
Buffalo,0.9093539794712471
Buffalo,1.071976466951922
Buffalo,2.3348367460954846
Buffalo,0.1738394935489238
Buffalo,-0.25846474195544583
Buffalo,-0.9655521577207483
Buffalo,-1.1788239735449517
Buffalo,-0.17756502695170706
Buffalo,-0.2751992170054197
Buffalo,-0.2725144916383525
Buffalo,-1.3949467940246452
Butler,2.2742118947846013
Butler,-1.0430821499670275
Butler,0.2972567519395196
Butler,2.522743888519467
Butler,0.22790001859937203
Butler,2.1786034707036137
Butler,2.8108958079356365
Butler,0.9065111373194247
Butler,1.7049556461187243
Butler,3.8250013228098343
Butler,-0.2721796218812108
Butler,1.615884961813526
Butler,0.9768516560423425
CSU Bakersfield,-1.6455890001214994
CSU Bakersfield,0.3974883389912611
CSU Bakersfield,1.9638359080042695
CSU Bakersfield,-0.8771273983930246
CSU Bakersfield,-3.422148864751016
CSU Bakersfield,-0.7007981369155762
CSU Bakersfield,-2.0899484057438187
CSU Bakersfield,0.38320499336289393
CSU Bakersfield,-2.375888197318573
CSU Bakersfield,2.6224852679554393
CSU Bakersfield,-0.08256894151320116
CSU Bakersfield,2.057529065374238
CSU Bakersfield,-1.2649168310419894
CSU Bakersfield,-0.9458390602475981
CSUN,-1.0150864354542355
CSUN,1.4558877270957855
CSUN,-1.012517494970012
CSUN,4.049741674579065
CSUN,-0.7156645188413264
CSUN,-5.553433469637157
CSUN,0.2602217776287107
CSUN,0.432790332523069
CSUN,-2.255066338395575
CSUN,0.7193350356371218
CSUN,-1.5515015371695877
CSUN,0.654650640277965
CSUN,0.762358664790869
Cal Poly,1.851992398618727
Cal Poly,2.5217168323844787
Cal Poly,-2.165854177834378
Cal Poly,1.252198326015061
Cal Poly,3.3217333457474965
Cal Poly,2.5647769596329955
Cal Poly,0.6461549652221058
Cal Poly,2.1092315974165547
Cal Poly,2.173759748200429
Cal Poly,-0.9975515875257069
Cal Poly,0.7742923920686555
Cal Poly,-0.10730699017071343
Cal Poly,0.46449692776452944
Cal Poly,-0.4782528248136839
Cal St. Fullerton,0.14548995987037042
Cal St. Fullerton,-1.3542263368138348
Cal St. Fullerton,-0.21530267493948307
Cal St. Fullerton,-4.213795152307545
Cal St. Fullerton,-0.7656652540066428
Cal St. Fullerton,-4.39510878405302
Cal St. Fullerton,-2.8747091054563123
Cal St. Fullerton,0.7867951107562208
Cal St. Fullerton,1.655799560157929
Cal St. Fullerton,-3.329209091679926
Cal St. Fullerton,-0.5624563269557974
California,-0.38972279050861025
California,1.714315114280762
California,0.43644192950652994
California,1.280831045477424
California,2.8328561009804734
California,4.128061113543571
California,1.2456127850756724
California,2.184182735018009
California,3.5951164160494438
California,2.1628641727427627
California,-1.172271262443419
California,2.1371956285766007
California,-1.2381195070207007
California Baptist,2.787452685311756
California Baptist,0.9329797038256
California Baptist,-1.1280353691386082
California Baptist,2.948969812614747
California Baptist,3.255478734118986
California Baptist,1.1796156740799901
California Baptist,-2.094518507797474
California Baptist,-0.6238139443732194
California Baptist,1.6295410753788921
California Baptist,1.3046670826524174
California Baptist,-1.3345509611705058
California Baptist,-2.016715907182139
California Baptist,-0.668648051464945
Campbell,-1.2398812394475496
Campbell,0.7721661574941754
Campbell,-1.401661297208313
Campbell,-0.05860473906738861
Campbell,1.8083583666837797
Campbell,-0.4983659466053495
Campbell,-2.215175430254905
Campbell,-1.0515057128503449
Campbell,-0.5804336219013075
Campbell,0.99953669090651
Campbell,-0.35541925648882644
Campbell,2.7425944567638902
Campbell,-0.38708930338614933
Campbell,-0.8231626446845834
Canisius,-1.0877365447728937
Canisius,1.3502879490926105
Canisius,0.9508067317830231
Canisius,-2.649282643587385
Canisius,2.207536874760038
Canisius,-1.459053432438329
Canisius,1.6675970179637334
Canisius,0.4378563282008326
Canisius,-2.0452802879823397
Canisius,-0.05060702832216368
Canisius,-0.7484174881839822
Canisius,0.049124310647392755
Central Ark.,0.01671495280859625
Central Ark.,-2.3096684461179455
Central Ark.,1.7309982679883793
Central Ark.,-1.9979206757600423
Central Ark.,2.116029578218721
Central Ark.,-2.890810328349464
Central Ark.,0.5911741184642815
Central Ark.,-6.01515238707726
Central Ark.,-1.504197397876059
Central Ark.,-1.910810515830795
Central Ark.,1.3475542903115685
Central Ark.,-1.3097627906427265
Central Ark.,1.6538424699725152
Central Ark.,-1.1816311365410925
Central Ark.,-1.9726646587112184
Central Conn. St.,-4.18196040049795
Central Conn. St.,-2.1492577023465964
Central Conn. St.,-3.8711561904383616
Central Conn. St.,-3.707682400325185
Central Conn. St.,-1.027042043402063
Central Conn. St.,-1.9805907639626161
Central Conn. St.,-0.43196384561003054
Central Conn. St.,-1.1116815526154142
Central Conn. St.,-1.600993514517087
Central Conn. St.,0.01817215702256003
Central Conn. St.,-6.589818818524632
Central Conn. St.,-2.4069406596386353
Central Conn. St.,-0.8849840074981266
Central Mich.,-0.018656402870031896
Central Mich.,1.9351580867802691
Central Mich.,1.019771578298381
Central Mich.,-1.4639260654010635
Central Mich.,-2.429656016533957
Central Mich.,2.2519599199349978
Central Mich.,0.01889607007755556
Central Mich.,0.31596085932587725
Central Mich.,-2.4760510061068377
Central Mich.,-0.827003283626531
Central Mich.,-1.8223195919883135
Central Mich.,-0.8890313549157869
Central Mich.,0.24736807186623952
Central Mich.,0.7926077056401364
Charleston So.,-0.6277423034758807
Charleston So.,-1.365545299134161
Charleston So.,0.5757289798668701
Charleston So.,-0.22816084219798105
Charleston So.,-5.133741957832729
Charleston So.,0.09256967371001983
Charleston So.,0.41833055547026965
Charleston So.,-0.8322117371166264
Charleston So.,-2.7013375898184964
Charleston So.,-2.249248986074879
Charleston So.,0.20665862343980002
Charleston So.,-1.2737435243613813
Charleston So.,1.027670984087871
Charleston So.,-0.8089104934177727
Charleston So.,1.3328333850793628
Charlotte,1.7864876922224178
Charlotte,2.1651366940323955
Charlotte,-1.5633489358570176
Charlotte,2.9345126377464963
Charlotte,-1.0101360783938298
Charlotte,-3.1599720681116716
Charlotte,-0.8717834626390123
Charlotte,3.4860900764256035
Charlotte,4.373235380465074
Charlotte,-2.0510254880921215
Charlotte,1.0503744228102443
Charlotte,-0.15964955848610685
Charlotte,-4.267129158738611
Charlotte,1.4831659538456263
Chattanooga,2.946419402205264
Chattanooga,0.2048617282384996
Chattanooga,-0.2414970992999352
Chattanooga,1.8199216653283508
Chattanooga,-0.11342630052214542
Chattanooga,0.4133708875338189
Chattanooga,2.379140194563843
Chattanooga,-0.35647240158029136
Chattanooga,1.8625663880894727
Chattanooga,0.42436844325266326
Chattanooga,-0.17432443886509402
Chattanooga,4.3387197453107404
Chattanooga,-0.44687437783331246
Chattanooga,-2.1216930028668
Chattanooga,1.689987932129175
Chattanooga,-0.22914584633019602
Chicago St.,0.3558757096639361
Chicago St.,1.1930272908027546
Chicago St.,-1.4777354269635115
Chicago St.,1.77458764938221
Chicago St.,-0.9012483152063424
Chicago St.,0.3910404655381815
Chicago St.,1.9107127473411931
Chicago St.,2.928168867969899
Chicago St.,4.620720846631434
Chicago St.,-4.514470577941787
Chicago St.,3.391681947076096
Cincinnati,1.8690778997550452
Cincinnati,0.6233319502477571
Cincinnati,0.03725225866653914
Cincinnati,4.193436061292374
Cincinnati,2.13436880411257
Cincinnati,1.7431300905152298
Cincinnati,2.5849752466816414
Cincinnati,0.8846471795506767
Cincinnati,0.913029378549861
Cincinnati,-1.5097146454147363
Cincinnati,0.37557107732299816
Cincinnati,1.7353967696305674
Clemson,-2.409024131816427
Clemson,-0.47581112692102134
Clemson,0.4417677594162228
Clemson,-0.269463106832884
Clemson,-1.3027996910628106
Clemson,-1.4141267512900992
Clemson,-1.4933608940901975
Clemson,1.0484677176929906
Clemson,0.325875018897848
Clemson,2.4931980029908756
Clemson,-2.5989456048906985
Clemson,3.6370709945564847
Clemson,1.7183157027137559
Clemson,3.390681693069459
Cleveland St.,3.2615426008304094
Cleveland St.,1.0759612564669179
Cleveland St.,3.9715906789726265
Cleveland St.,-1.4610683300008724
Cleveland St.,-0.819178569256496
Cleveland St.,-1.454989942939385
Cleveland St.,-0.06752521596024375
Cleveland St.,-0.6277413680541577
Cleveland St.,-1.2463015236127142
Cleveland St.,5.011560277540696
Cleveland St.,-0.7512701249350391
Cleveland St.,1.5228099355076659
Cleveland St.,2.3619569848671964
Coastal Carolina,0.5757057054319455
Coastal Carolina,1.3037930030868061
Coastal Carolina,-2.8475234667264537
Coastal Carolina,1.7879571736176298
Coastal Carolina,-1.423544590749629
Coastal Carolina,0.35712928439912117
Coastal Carolina,2.985487077913016
Coastal Carolina,0.09867373535921636
Coastal Carolina,-0.5176915328753438
Coastal Carolina,-2.0631089516205137
Coastal Carolina,-0.4161662215496486
Coastal Carolina,0.6745303729116863
Coastal Carolina,0.04447983944478251
Col. of Charleston,-2.8152557058714534
Col. of Charleston,-2.3659917987677845
Col. of Charleston,1.9090130127435623
Col. of Charleston,1.035550721218406
Col. of Charleston,0.5384569175456565
Col. of Charleston,-1.5693236332129457
Col. of Charleston,1.0196301542291857
Col. of Charleston,-0.8665127193892679
Col. of Charleston,1.8944030003377414
Col. of Charleston,1.3356416129689543
Col. of Charleston,0.09840976374981092
Col. of Charleston,3.0955610443501658
Col. of Charleston,-1.8126378406917343
Col. of Charleston,0.4502870155359483
Col. of Charleston,2.5966106584308064
Colgate,0.8185529659047323
Colgate,2.5543252491446244
Colgate,2.5329687284905944
Colgate,2.2979777673832555
Colgate,1.8433036852071476
Colgate,-1.3947655593578623
Colgate,-0.927415647447933
Colgate,-0.4885508942905771
Colgate,-4.1649066046105645
Colgate,0.16558106021572594
Colgate,-1.0550595536294796
Colgate,0.2085677982420966
Colgate,3.282845612327219
Colorado,2.949126659925286
Colorado,0.45006119948722834
Colorado,-0.30022943046641926
Colorado,0.8245202932888375
Colorado,1.0304929355741934
Colorado,0.7758425913880014
Colorado,0.6273064983494885
Colorado,-2.9066278129829146
Colorado,-1.345754051260164
Colorado,-2.376615114248754
Colorado,-2.206096840940994
Colorado,0.7230949331241345
Colorado,1.813801059841572
Colorado St.,0.8218227752823258
Colorado St.,-0.4163094756475392
Colorado St.,-1.8522098016823012
Colorado St.,1.9673782625006355
Colorado St.,-2.261313435053194
Colorado St.,0.594222469680056
Colorado St.,-0.3110183427330136
Colorado St.,1.8898638357950799
Colorado St.,-0.39629945179700055
Colorado St.,-1.1053010063253075
Colorado St.,0.5966279926274678
Colorado St.,-3.7385224553344205
Colorado St.,-2.9999245004044184
Columbia,-0.8515720648507612
Columbia,-2.4501871301037195
Columbia,1.7429826767931305
Columbia,0.2929457717226527
Columbia,-1.0538202863648078
Columbia,-1.1801634631108329
Columbia,-1.0421475274951737
Columbia,-3.0420337160780826
Columbia,-2.7924530585206524
Coppin St.,-2.5935167266083115
Coppin St.,1.9504940576821816
Coppin St.,1.6360897297054773
Coppin St.,-1.5622391199213435
Coppin St.,0.9514613147821807
Coppin St.,-1.4651958358849677
Coppin St.,3.5145261425287
Coppin St.,-0.6693072966541316
Coppin St.,2.5777444731273254
Coppin St.,-0.7253509125373288
Coppin St.,0.32158139079557757
Coppin St.,-3.8869086719510104
Cornell,0.4925949511414215
Cornell,2.0850939749014996
Cornell,1.7719568643194028
Cornell,4.248053594929001
Cornell,2.076384923799559
Cornell,-2.8732785147970956
Cornell,3.277757171019436
Cornell,-0.6617850367537068
Cornell,-1.7624888557123835
Creighton,1.9621740911846015
Creighton,0.9110263683397084
Creighton,2.145341998603795
Creighton,0.18194910731446723
Creighton,2.6300191024547965
Creighton,4.178585372314261
Creighton,1.4092058303511465
Creighton,-0.39274083776636953
Creighton,-2.367012910954135
Creighton,2.3387999106437567
Creighton,4.583860739191861
Creighton,6.761479595441468
Creighton,-0.23938881350764363
Dartmouth,-0.36881346036098783
Dartmouth,-0.43832052002296906
Dartmouth,-0.13971886825680618
Dartmouth,-1.3272355642817368
Dartmouth,-0.9677790511106676
Dartmouth,-2.644972100305497
Dartmouth,-1.3348367168222124
Dartmouth,-3.1364166749683084
"Dartmouth Baltimore, Md.",-2.2995389172153886
Davidson,1.258269870719523
Davidson,2.2830836860310133
Davidson,-0.24155727516283287
Davidson,1.7321979523836502
Davidson,0.6181658933527372
Davidson,1.3555931932935064
Davidson,-0.7237931527716079
Davidson,1.746496931561969
Davidson,4.52265030085255
Davidson,2.2212710036546452
Davidson,0.6072696331646391
Davidson,-1.9247198247851323
Dayton,2.647516364551283
Dayton,3.51196367055896
Dayton,0.6368135399791046
Dayton,-1.3544144531937223
Dayton,1.0357598271967676
Dayton,3.921844248342195
Dayton,2.1459323348402175
Dayton,1.651324218688131
Dayton,0.5066093006948803
Dayton,-1.2191109653562502
Dayton,-0.03975316741808801
Dayton,-0.022753103247095563
Dayton,3.563181766482243
Dayton,-0.09003151125571618
Dayton,3.259108607892556
DePaul,3.7129565497984043
DePaul,1.6013905354892226
DePaul,4.470841718566206
DePaul,-1.1495547793384029
DePaul,-0.12359943118225325
DePaul,3.362928135319809
DePaul,0.9682026172351371
DePaul,2.4836331274093517
DePaul,0.5078914246943569
DePaul,2.8112297826592982
DePaul,2.7366089424006006
DePaul,0.553883913685984
DePaul,1.2478175788377797
Delaware,-1.034517996493285
Delaware,1.0114696228563997
Delaware,0.30889156674143115
Delaware,0.913181842064178
Delaware,0.41220990900036647
Delaware,-1.7207270619487682
Delaware,1.353046482430165
Delaware,3.6629563773388174
Delaware,-0.9494219297808192
Delaware,-1.8097724940687059
Delaware,0.8081350521386444
Delaware,-1.4890550448108129
Delaware St.,0.4312527732194904
Delaware St.,4.031441584949547
Delaware St.,-0.19188509046669672
Delaware St.,-1.088415819769162
Delaware St.,-2.0639411961680327
Delaware St.,-0.18437943112048627
Delaware St.,-0.13510982270524166
Delaware St.,-1.8235166082636907
Delaware St.,-1.758728157574184
Delaware St.,2.665477257434031
Delaware St.,-0.5997450613185499
Delaware St.,-1.5788567387141554
Delaware St.,-1.0705700600207269
Delaware St.,-1.1267214347741443
Delaware St.,0.6135420727103927
Denver,0.1317158438398589
Denver,4.015496490063786
Denver,-2.6553048265314914
Denver,1.431583437219409
Denver,1.1436483053537847
Denver,-0.027767820308792962
Denver,-1.1758126817974661
Denver,-2.78885970163603
Denver,2.2006447228011288
Denver,-1.8592906677797716
Drake,0.48938029849345366
Drake,-0.1352897579434701
Drake,1.4798180741557285
Drake,1.6441202664901529
Drake,2.0069768082783654
Drake,1.253455851297186
Drake,2.6798479124046786
Drake,2.257047516608831
Drake,0.7317965890102216
Drake,3.040555772164266
Drake,-0.7388478670003293
Drake,8.092311144560096
Drake,1.029369214281997
Drake,-0.13261049124309948
Duke,0.9436451783297191
Duke,1.3217506315339025
Duke,-0.4990683928816595
Duke,0.2263975959971902
Duke,0.4099401160647688
Duke,2.2416342360407
Duke,2.019364987765284
Duke,0.1559031859227955
Duke,2.629880295561585
